Word,freqInHam,freqInSpam
gonna,0.011803686063367156,0.0013351134846461949
thenampet,0.0004141644232760406,0.0013351134846461949
roses,0.0002070822116380203,0.0026702269692923898
762,0.0002070822116380203,0.0026702269692923898
hail,0.0004141644232760406,0.0013351134846461949
125,0.0002070822116380203,0.0026702269692923898
accommodationvouchers,0.0002070822116380203,0.0026702269692923898
w1,0.0002070822116380203,0.006675567423230975
refilled,0.0006212466349140609,0.0013351134846461949
pod,0.0002070822116380203,0.006675567423230975
way,0.02008697452888797,0.0026702269692923898
slave,0.0018637399047421825,0.0013351134846461949
philosophy,0.0008283288465520812,0.0013351134846461949
mee,0.0004141644232760406,0.0013351134846461949
is,0.1265272313108304,0.1909212283044059
percentages,0.0004141644232760406,0.0013351134846461949
bhaskar,0.0004141644232760406,0.0013351134846461949
defeat,0.0006212466349140609,0.0013351134846461949
beendropping,0.0004141644232760406,0.0013351134846461949
dropped,0.0012424932698281218,0.0013351134846461949
soul,0.0006212466349140609,0.0013351134846461949
nbme,0.0004141644232760406,0.0013351134846461949
secrets,0.0004141644232760406,0.0013351134846461949
09056242159,0.0002070822116380203,0.004005340453938585
natalie2k9,0.0002070822116380203,0.0026702269692923898
concentrating,0.0004141644232760406,0.0013351134846461949
getzed,0.0002070822116380203,0.014686248331108143
uve,0.0002070822116380203,0.0026702269692923898
probs,0.0006212466349140609,0.0013351134846461949
09041940223,0.0002070822116380203,0.0026702269692923898
full,0.004555808656036446,0.0013351134846461949
08718726971,0.0002070822116380203,0.0026702269692923898
gr8,0.002692068751294264,0.010680907877169559
accenture,0.0004141644232760406,0.0013351134846461949
blue,0.0020708221163802027,0.0026702269692923898
winning,0.0008283288465520812,0.0013351134846461949
literally,0.0006212466349140609,0.0013351134846461949
could,0.010354110581901015,0.010680907877169559
mack,0.0004141644232760406,0.0013351134846461949
ad,0.0012424932698281218,0.0013351134846461949
mornin,0.0006212466349140609,0.0013351134846461949
muah,0.0006212466349140609,0.0013351134846461949
ello,0.0004141644232760406,0.0013351134846461949
off,0.011803686063367156,0.006675567423230975
bellearlier,0.0004141644232760406,0.0013351134846461949
brats,0.0004141644232760406,0.0013351134846461949
dunno,0.006626630772416649,0.0013351134846461949
artists,0.0002070822116380203,0.0026702269692923898
face,0.004348726444398426,0.0013351134846461949
taka,0.0004141644232760406,0.0013351134846461949
telphone,0.0008283288465520812,0.0013351134846461949
work,0.019879892317249948,0.0053404539385847796
dine,0.0004141644232760406,0.0013351134846461949
discussed,0.0006212466349140609,0.0013351134846461949
aspects,0.0004141644232760406,0.0013351134846461949
dramastorm,0.0004141644232760406,0.0013351134846461949
cock,0.0006212466349140609,0.0026702269692923898
jolly,0.0006212466349140609,0.0013351134846461949
hold,0.0033133153862083247,0.0013351134846461949
hypotheticalhuagauahahuagahyuhagga,0.0004141644232760406,0.0013351134846461949
kilos,0.0004141644232760406,0.0013351134846461949
vomit,0.0012424932698281218,0.0013351134846461949
m95,0.0002070822116380203,0.004005340453938585
summers,0.0002070822116380203,0.0026702269692923898
remains,0.0008283288465520812,0.0013351134846461949
m,0.07786291157589563,0.03204272363150868
0721072,0.0002070822116380203,0.0026702269692923898
opposite,0.0004141644232760406,0.0013351134846461949
gr8prizes,0.0002070822116380203,0.0026702269692923898
y87,0.0002070822116380203,0.0026702269692923898
misplaced,0.0004141644232760406,0.0013351134846461949
hon,0.0008283288465520812,0.0013351134846461949
yahoo,0.001449575481466142,0.004005340453938585
apps,0.0008283288465520812,0.0013351134846461949
served,0.0004141644232760406,0.0013351134846461949
pause,0.0002070822116380203,0.0026702269692923898
customersqueries,0.0002070822116380203,0.0026702269692923898
though,0.005591219714226548,0.0026702269692923898
divorce,0.0004141644232760406,0.0026702269692923898
clean,0.002277904328018223,0.0013351134846461949
fyi,0.001449575481466142,0.0013351134846461949
short,0.0020708221163802027,0.0013351134846461949
invite,0.0008283288465520812,0.0013351134846461949
pthis,0.0004141644232760406,0.0013351134846461949
pansy,0.0004141644232760406,0.0013351134846461949
dane,0.0004141644232760406,0.0013351134846461949
quickly,0.0008283288465520812,0.0013351134846461949
store,0.0008283288465520812,0.012016021361815754
wondarfull,0.0004141644232760406,0.0013351134846461949
forgiveness,0.0004141644232760406,0.0013351134846461949
callon,0.0004141644232760406,0.0013351134846461949
1tulsi,0.0004141644232760406,0.0013351134846461949
court,0.0004141644232760406,0.0013351134846461949
wisdom,0.0008283288465520812,0.0013351134846461949
gail,0.0004141644232760406,0.0013351134846461949
monkeespeople,0.0004141644232760406,0.0013351134846461949
send,0.026092358666390557,0.09479305740987984
3qxj9,0.0002070822116380203,0.006675567423230975
urgoin,0.0004141644232760406,0.0013351134846461949
conform,0.0006212466349140609,0.0013351134846461949
09066362231,0.0002070822116380203,0.004005340453938585
flippin,0.0004141644232760406,0.0013351134846461949
infront,0.0006212466349140609,0.0013351134846461949
neighbors,0.0004141644232760406,0.0013351134846461949
attention,0.0004141644232760406,0.0013351134846461949
bother,0.0016566576931041624,0.0013351134846461949
139,0.0002070822116380203,0.0026702269692923898
converted,0.0004141644232760406,0.0013351134846461949
rem,0.0012424932698281218,0.0013351134846461949
bt,0.004348726444398426,0.021361815754339118
joking,0.001449575481466142,0.0013351134846461949
theres,0.0006212466349140609,0.0013351134846461949
09099726429,0.0002070822116380203,0.0026702269692923898
finish,0.008490370677158831,0.0013351134846461949
beside,0.0004141644232760406,0.0013351134846461949
anyhow,0.0004141644232760406,0.0013351134846461949
somewhere,0.002277904328018223,0.0013351134846461949
26th,0.0004141644232760406,0.0026702269692923898
checkup,0.0004141644232760406,0.0013351134846461949
subpoly,0.0002070822116380203,0.0053404539385847796
real1,0.0002070822116380203,0.0026702269692923898
txtstar,0.0002070822116380203,0.0026702269692923898
sugardad,0.0004141644232760406,0.0013351134846461949
frnds,0.0031062331745703043,0.0013351134846461949
thanks,0.012424932698281217,0.021361815754339118
music,0.0008283288465520812,0.028037383177570093
video,0.0006212466349140609,0.04005340453938585
3optical,0.0004141644232760406,0.0013351134846461949
everyso,0.0004141644232760406,0.0013351134846461949
mary,0.0004141644232760406,0.0013351134846461949
attack,0.0004141644232760406,0.0013351134846461949
idew,0.0002070822116380203,0.004005340453938585
finds,0.0004141644232760406,0.0013351134846461949
ore,0.0004141644232760406,0.0013351134846461949
subscriber,0.0002070822116380203,0.006675567423230975
000,0.0002070822116380203,0.037383177570093455
help08714742804,0.0002070822116380203,0.0026702269692923898
moan,0.0012424932698281218,0.0026702269692923898
tddnewsletter,0.0002070822116380203,0.0026702269692923898
greetings,0.0008283288465520812,0.0013351134846461949
dungerees,0.0004141644232760406,0.0013351134846461949
funky,0.0004141644232760406,0.0026702269692923898
praveesh,0.0004141644232760406,0.0013351134846461949
brandy,0.0006212466349140609,0.0013351134846461949
lingo,0.0004141644232760406,0.0013351134846461949
admin,0.0006212466349140609,0.0013351134846461949
nokias,0.0002070822116380203,0.0053404539385847796
mobs,0.0002070822116380203,0.0026702269692923898
lying,0.0004141644232760406,0.0013351134846461949
means,0.005591219714226548,0.0013351134846461949
zed,0.0002070822116380203,0.009345794392523364
1thing,0.0004141644232760406,0.0013351134846461949
successfully,0.0008283288465520812,0.0013351134846461949
project,0.0031062331745703043,0.0013351134846461949
gently,0.0010354110581901014,0.0013351134846461949
4give,0.0004141644232760406,0.0013351134846461949
69888nyt,0.0002070822116380203,0.0026702269692923898
horny,0.0002070822116380203,0.010680907877169559
cl,0.0004141644232760406,0.0013351134846461949
lag,0.0006212466349140609,0.0013351134846461949
weddin,0.0004141644232760406,0.0013351134846461949
milk,0.0010354110581901014,0.0013351134846461949
08712404000,0.0002070822116380203,0.0026702269692923898
formal,0.0004141644232760406,0.0013351134846461949
clock,0.0008283288465520812,0.0013351134846461949
cheese,0.0006212466349140609,0.0013351134846461949
eyed,0.0002070822116380203,0.0026702269692923898
stalk,0.0004141644232760406,0.0013351134846461949
street,0.0018637399047421825,0.004005340453938585
vivek,0.0006212466349140609,0.0013351134846461949
fancy,0.0012424932698281218,0.01335113484646195
run,0.004969973079312487,0.0013351134846461949
aight,0.00704079519569269,0.0013351134846461949
sounding,0.0004141644232760406,0.0013351134846461949
melnite,0.0004141644232760406,0.0013351134846461949
parkin,0.0004141644232760406,0.0013351134846461949
ec2a,0.0002070822116380203,0.00801068090787717
87575,0.0002070822116380203,0.006675567423230975
looking,0.004348726444398426,0.01335113484646195
check,0.00745495961896873,0.006675567423230975
await,0.0004141644232760406,0.0267022696929239
becz,0.0004141644232760406,0.0013351134846461949
latelyxxx,0.0004141644232760406,0.0013351134846461949
invaders,0.0002070822116380203,0.004005340453938585
afternon,0.0004141644232760406,0.0013351134846461949
packing,0.0004141644232760406,0.0013351134846461949
missions,0.0004141644232760406,0.0013351134846461949
09111032124,0.0002070822116380203,0.0026702269692923898
drizzling,0.0004141644232760406,0.0013351134846461949
explain,0.0010354110581901014,0.0013351134846461949
referin,0.0004141644232760406,0.0013351134846461949
download,0.0018637399047421825,0.0053404539385847796
gamestar,0.0002070822116380203,0.004005340453938585
losers,0.0004141644232760406,0.0013351134846461949
impressed,0.0004141644232760406,0.0013351134846461949
approve,0.0004141644232760406,0.0013351134846461949
characters,0.0004141644232760406,0.0013351134846461949
txts,0.0002070822116380203,0.018691588785046728
youi,0.0004141644232760406,0.0013351134846461949
best,0.007869124042244772,0.01335113484646195
subs16,0.0002070822116380203,0.004005340453938585
happy,0.017809070200869744,0.0026702269692923898
line,0.0018637399047421825,0.04806408544726302
neville,0.0004141644232760406,0.0013351134846461949
childporn,0.0004141644232760406,0.0013351134846461949
outrageous,0.0004141644232760406,0.0013351134846461949
disconnected,0.0004141644232760406,0.0013351134846461949
astoundingly,0.0004141644232760406,0.0013351134846461949
argh,0.0008283288465520812,0.0013351134846461949
m8s,0.0002070822116380203,0.0053404539385847796
lighters,0.0004141644232760406,0.0013351134846461949
philosophical,0.0004141644232760406,0.0013351134846461949
foreign,0.0008283288465520812,0.0013351134846461949
gota,0.0004141644232760406,0.0013351134846461949
nw,0.0012424932698281218,0.0013351134846461949
puppy,0.0004141644232760406,0.0013351134846461949
mall,0.0008283288465520812,0.0013351134846461949
network,0.0010354110581901014,0.03471295060080107
gray,0.0004141644232760406,0.0013351134846461949
spanish,0.0004141644232760406,0.004005340453938585
named,0.0006212466349140609,0.0013351134846461949
jabo,0.0004141644232760406,0.0013351134846461949
wow,0.002277904328018223,0.004005340453938585
magicalsongs,0.0004141644232760406,0.0013351134846461949
smiley,0.0004141644232760406,0.0013351134846461949
shorter,0.0008283288465520812,0.0013351134846461949
looovvve,0.0004141644232760406,0.0013351134846461949
tattoos,0.0002070822116380203,0.0026702269692923898
drove,0.0006212466349140609,0.0013351134846461949
janx,0.0004141644232760406,0.0013351134846461949
vikky,0.0016566576931041624,0.0013351134846461949
babysitting,0.0004141644232760406,0.0013351134846461949
alwa,0.0004141644232760406,0.0013351134846461949
rwm,0.0002070822116380203,0.0026702269692923898
drvgsto,0.0002070822116380203,0.0026702269692923898
netcollex,0.0002070822116380203,0.006675567423230975
uncountable,0.0004141644232760406,0.0013351134846461949
rakhesh,0.002277904328018223,0.0013351134846461949
07090201529,0.0002070822116380203,0.0026702269692923898
load,0.0004141644232760406,0.0013351134846461949
eurodisinc,0.0002070822116380203,0.004005340453938585
july,0.0004141644232760406,0.004005340453938585
get4an18th,0.0004141644232760406,0.0013351134846461949
press,0.002277904328018223,0.0053404539385847796
debating,0.0004141644232760406,0.0013351134846461949
stop2,0.0002070822116380203,0.0026702269692923898
saibaba,0.0004141644232760406,0.0013351134846461949
nvq,0.0004141644232760406,0.0013351134846461949
450,0.0002070822116380203,0.0026702269692923898
makes,0.004348726444398426,0.0013351134846461949
misscall,0.0004141644232760406,0.0013351134846461949
gotmarried,0.0004141644232760406,0.0013351134846461949
aroundn,0.0004141644232760406,0.0013351134846461949
documents,0.0004141644232760406,0.0013351134846461949
nav,0.0004141644232760406,0.0013351134846461949
perform,0.0004141644232760406,0.0013351134846461949
poly,0.0002070822116380203,0.02403204272363151
swing,0.002692068751294264,0.0013351134846461949
ke,0.0006212466349140609,0.0013351134846461949
gautham,0.0008283288465520812,0.0013351134846461949
bookshelf,0.0004141644232760406,0.0013351134846461949
22,0.0004141644232760406,0.0026702269692923898
lifting,0.0004141644232760406,0.0013351134846461949
signal,0.0004141644232760406,0.0013351134846461949
over,0.011389521640091117,0.018691588785046728
pl,0.0004141644232760406,0.0013351134846461949
bold2,0.0004141644232760406,0.0013351134846461949
possession,0.0008283288465520812,0.0013351134846461949
pay,0.005798301925864568,0.0026702269692923898
bam,0.0004141644232760406,0.0013351134846461949
phone,0.016566576931041622,0.06141522029372497
hopeso,0.0004141644232760406,0.0013351134846461949
behave,0.0008283288465520812,0.0013351134846461949
jjc,0.0004141644232760406,0.0013351134846461949
justify,0.0004141644232760406,0.0013351134846461949
tool,0.0006212466349140609,0.0013351134846461949
six,0.0004141644232760406,0.0053404539385847796
picking,0.002692068751294264,0.0013351134846461949
mone,0.0004141644232760406,0.0013351134846461949
imprtant,0.0004141644232760406,0.0013351134846461949
happiest,0.0004141644232760406,0.0013351134846461949
benefits,0.0004141644232760406,0.0026702269692923898
tom,0.0006212466349140609,0.0026702269692923898
canceled,0.0004141644232760406,0.0013351134846461949
coaxing,0.0004141644232760406,0.0013351134846461949
vibrate,0.0004141644232760406,0.0013351134846461949
10k,0.0002070822116380203,0.0053404539385847796
dined,0.0004141644232760406,0.0013351134846461949
chillin,0.0008283288465520812,0.0013351134846461949
sun,0.003520397597846345,0.0013351134846461949
spoil,0.0004141644232760406,0.0013351134846461949
ctxt,0.0002070822116380203,0.004005340453938585
sofa,0.0020708221163802027,0.0013351134846461949
awarded,0.0002070822116380203,0.0520694259012016
milta,0.0004141644232760406,0.0013351134846461949
strike,0.0008283288465520812,0.0013351134846461949
18p,0.0002070822116380203,0.004005340453938585
canlove,0.0004141644232760406,0.0013351134846461949
this,0.048457237523296746,0.11615487316421896
friendships,0.0004141644232760406,0.0013351134846461949
randomlly,0.0004141644232760406,0.0013351134846461949
likeyour,0.0004141644232760406,0.0013351134846461949
beatings,0.0004141644232760406,0.0013351134846461949
hug,0.0008283288465520812,0.0013351134846461949
rencontre,0.0004141644232760406,0.0013351134846461949
dodgey,0.0004141644232760406,0.0013351134846461949
careful,0.0006212466349140609,0.004005340453938585
spinout,0.0004141644232760406,0.0013351134846461949
bitching,0.0004141644232760406,0.0013351134846461949
fffff,0.0004141644232760406,0.0013351134846461949
dog,0.0016566576931041624,0.0013351134846461949
filthyguys,0.0002070822116380203,0.0026702269692923898
pushbutton,0.0002070822116380203,0.0026702269692923898
wannatell,0.0004141644232760406,0.0013351134846461949
film,0.0018637399047421825,0.004005340453938585
mcfly,0.0002070822116380203,0.0026702269692923898
hiphop,0.0004141644232760406,0.0013351134846461949
defo,0.0004141644232760406,0.0013351134846461949
feed,0.0004141644232760406,0.0013351134846461949
stuck,0.0008283288465520812,0.0013351134846461949
babysit,0.0004141644232760406,0.0013351134846461949
providing,0.0004141644232760406,0.0013351134846461949
85,0.0002070822116380203,0.004005340453938585
fret,0.0006212466349140609,0.0013351134846461949
beta,0.0004141644232760406,0.0013351134846461949
regard,0.0002070822116380203,0.0026702269692923898
lyricalladie,0.0002070822116380203,0.0026702269692923898
08717507382,0.0002070822116380203,0.0026702269692923898
hype,0.0004141644232760406,0.0013351134846461949
clue,0.0004141644232760406,0.0013351134846461949
ny,0.0004141644232760406,0.0026702269692923898
fren,0.0010354110581901014,0.0013351134846461949
spoon,0.0004141644232760406,0.0013351134846461949
noooooooo,0.0004141644232760406,0.0013351134846461949
jsco,0.0002070822116380203,0.0026702269692923898
spice,0.0004141644232760406,0.0013351134846461949
07099833605,0.0002070822116380203,0.0026702269692923898
rhythm,0.0004141644232760406,0.0013351134846461949
jiu,0.0012424932698281218,0.0013351134846461949
thangam,0.0010354110581901014,0.0013351134846461949
fal,0.0004141644232760406,0.0013351134846461949
alibi,0.0004141644232760406,0.0013351134846461949
wheat,0.0004141644232760406,0.0013351134846461949
potter,0.0002070822116380203,0.004005340453938585
walls,0.0006212466349140609,0.0013351134846461949
marry,0.001449575481466142,0.0013351134846461949
werethe,0.0004141644232760406,0.0013351134846461949
reaction,0.0006212466349140609,0.0013351134846461949
80160,0.0002070822116380203,0.0026702269692923898
decisions,0.0006212466349140609,0.0013351134846461949
fun,0.004555808656036446,0.01335113484646195
thesedays,0.0004141644232760406,0.0013351134846461949
operator,0.0002070822116380203,0.021361815754339118
intro,0.0012424932698281218,0.0013351134846461949
blanked,0.0004141644232760406,0.0013351134846461949
nuther,0.0004141644232760406,0.0013351134846461949
towards,0.0016566576931041624,0.0013351134846461949
wonder,0.0024849865396562435,0.0013351134846461949
cherthala,0.0004141644232760406,0.0013351134846461949
kaiez,0.0006212466349140609,0.0013351134846461949
something,0.0142886726030234,0.0013351134846461949
somone,0.0004141644232760406,0.0013351134846461949
cer,0.0004141644232760406,0.0013351134846461949
popped,0.0008283288465520812,0.0013351134846461949
avatar,0.0008283288465520812,0.0013351134846461949
gobi,0.0004141644232760406,0.0013351134846461949
beverage,0.0004141644232760406,0.0013351134846461949
gud,0.013046179333195278,0.0013351134846461949
daaaaa,0.0004141644232760406,0.0013351134846461949
ads,0.0002070822116380203,0.004005340453938585
ijust,0.0004141644232760406,0.0013351134846461949
petey,0.0006212466349140609,0.0013351134846461949
l8er,0.0002070822116380203,0.0026702269692923898
little,0.005591219714226548,0.0053404539385847796
profit,0.0004141644232760406,0.0053404539385847796
exchanged,0.0004141644232760406,0.0013351134846461949
doggy,0.0008283288465520812,0.0013351134846461949
nike,0.0004141644232760406,0.0013351134846461949
lipo,0.0004141644232760406,0.0013351134846461949
prsn,0.0004141644232760406,0.0013351134846461949
wen,0.0051770552909505075,0.0013351134846461949
contract,0.0006212466349140609,0.006675567423230975
shivratri,0.0004141644232760406,0.0013351134846461949
8th,0.0016566576931041624,0.0013351134846461949
shant,0.0004141644232760406,0.0013351134846461949
sang,0.0002070822116380203,0.0026702269692923898
blokes,0.0004141644232760406,0.0013351134846461949
iphone,0.0004141644232760406,0.0013351134846461949
delay,0.0006212466349140609,0.0013351134846461949
js,0.0004141644232760406,0.0013351134846461949
credits,0.0002070822116380203,0.01335113484646195
thanx4,0.0004141644232760406,0.0013351134846461949
fair,0.0008283288465520812,0.0013351134846461949
5249,0.0002070822116380203,0.004005340453938585
alrite,0.0016566576931041624,0.0013351134846461949
taken,0.0010354110581901014,0.0013351134846461949
frndsship,0.0004141644232760406,0.0013351134846461949
447797706009,0.0002070822116380203,0.004005340453938585
dining,0.0002070822116380203,0.0026702269692923898
willpower,0.0004141644232760406,0.0013351134846461949
brighten,0.0004141644232760406,0.0013351134846461949
velly,0.0004141644232760406,0.0013351134846461949
nichols,0.0006212466349140609,0.0026702269692923898
fixes,0.0004141644232760406,0.0013351134846461949
sharing,0.0006212466349140609,0.0013351134846461949
fond,0.0004141644232760406,0.0013351134846461949
av,0.0006212466349140609,0.0013351134846461949
laugh,0.0020708221163802027,0.0026702269692923898
bought,0.0012424932698281218,0.0026702269692923898
bootydelious,0.0002070822116380203,0.0026702269692923898
abel,0.0004141644232760406,0.0013351134846461949
videos,0.0002070822116380203,0.0026702269692923898
wrnog,0.0006212466349140609,0.0013351134846461949
explicit,0.0002070822116380203,0.004005340453938585
advisors,0.0002070822116380203,0.0026702269692923898
iwas,0.0004141644232760406,0.0013351134846461949
shexy,0.0004141644232760406,0.0013351134846461949
swtheart,0.0008283288465520812,0.0013351134846461949
rahul,0.0004141644232760406,0.0013351134846461949
0871277810910p,0.0002070822116380203,0.0026702269692923898
gold,0.0004141644232760406,0.0026702269692923898
blessing,0.0006212466349140609,0.0013351134846461949
bakra,0.0004141644232760406,0.0013351134846461949
hugs,0.0006212466349140609,0.0013351134846461949
08719181513,0.0002070822116380203,0.004005340453938585
animal,0.0004141644232760406,0.0013351134846461949
education,0.0004141644232760406,0.0013351134846461949
starring,0.0004141644232760406,0.0013351134846461949
tkts,0.0002070822116380203,0.006675567423230975
bahamas,0.0002070822116380203,0.004005340453938585
prizeswith,0.0002070822116380203,0.0026702269692923898
hittng,0.0004141644232760406,0.0013351134846461949
4u,0.0012424932698281218,0.006675567423230975
amplikater,0.0004141644232760406,0.0013351134846461949
marsms,0.0002070822116380203,0.0026702269692923898
wt,0.0008283288465520812,0.0013351134846461949
flights,0.0002070822116380203,0.009345794392523364
soryda,0.0008283288465520812,0.0013351134846461949
recently,0.0012424932698281218,0.004005340453938585
balloon,0.0004141644232760406,0.0013351134846461949
aiyar,0.0010354110581901014,0.0013351134846461949
straight,0.0008283288465520812,0.004005340453938585
quizclub,0.0002070822116380203,0.0026702269692923898
deepak,0.0006212466349140609,0.0013351134846461949
sexual,0.0002070822116380203,0.0026702269692923898
rest,0.0024849865396562435,0.0013351134846461949
beauties,0.0004141644232760406,0.0013351134846461949
imin,0.0004141644232760406,0.0013351134846461949
inever,0.0004141644232760406,0.0013351134846461949
mountains,0.0004141644232760406,0.0013351134846461949
trial,0.0002070822116380203,0.0026702269692923898
shaved,0.0004141644232760406,0.0013351134846461949
buzy,0.0008283288465520812,0.0013351134846461949
monoc,0.0002070822116380203,0.0026702269692923898
portal,0.0004141644232760406,0.0013351134846461949
diapers,0.0004141644232760406,0.0013351134846461949
overemphasise,0.0004141644232760406,0.0013351134846461949
meetins,0.0002070822116380203,0.0026702269692923898
uneventful,0.0004141644232760406,0.0013351134846461949
anti,0.0008283288465520812,0.0013351134846461949
slob,0.0004141644232760406,0.0013351134846461949
panalam,0.0004141644232760406,0.0013351134846461949
loan,0.0012424932698281218,0.006675567423230975
pants,0.0004141644232760406,0.0013351134846461949
accessible,0.0002070822116380203,0.0026702269692923898
69911,0.0002070822116380203,0.0026702269692923898
ours,0.0004141644232760406,0.0013351134846461949
08718738001,0.0002070822116380203,0.004005340453938585
ericsson,0.0006212466349140609,0.0013351134846461949
takes,0.0024849865396562435,0.006675567423230975
recharge,0.0006212466349140609,0.0013351134846461949
textbook,0.0004141644232760406,0.0013351134846461949
box1146,0.0002070822116380203,0.0026702269692923898
theatre,0.001449575481466142,0.0013351134846461949
muht,0.0004141644232760406,0.0013351134846461949
goggles,0.0004141644232760406,0.0013351134846461949
subscribe,0.0002070822116380203,0.0026702269692923898
lor,0.03023400289915096,0.0013351134846461949
6missed,0.0004141644232760406,0.0013351134846461949
muchxxlove,0.0004141644232760406,0.0013351134846461949
hockey,0.0004141644232760406,0.0026702269692923898
concerned,0.0004141644232760406,0.0013351134846461949
coughing,0.0004141644232760406,0.0013351134846461949
usf,0.0024849865396562435,0.0013351134846461949
halla,0.0004141644232760406,0.0013351134846461949
chinese,0.0012424932698281218,0.0013351134846461949
datebox1282essexcm61xn,0.0002070822116380203,0.004005340453938585
hlday,0.0004141644232760406,0.0013351134846461949
more,0.015945330296127564,0.037383177570093455
grinule,0.0004141644232760406,0.0013351134846461949
true18,0.0002070822116380203,0.0026702269692923898
pride,0.0006212466349140609,0.0013351134846461949
ym,0.0012424932698281218,0.0013351134846461949
firmware,0.0004141644232760406,0.0013351134846461949
dear1,0.0008283288465520812,0.0013351134846461949
doublemins,0.0002070822116380203,0.0026702269692923898
poo,0.0004141644232760406,0.0013351134846461949
beneath,0.0006212466349140609,0.0013351134846461949
2marrow,0.0006212466349140609,0.0013351134846461949
3uz,0.0002070822116380203,0.0053404539385847796
treated,0.0006212466349140609,0.0013351134846461949
smsco,0.0002070822116380203,0.004005340453938585
auntie,0.0004141644232760406,0.0013351134846461949
arcade,0.0002070822116380203,0.0053404539385847796
jackson,0.0004141644232760406,0.0013351134846461949
format,0.0004141644232760406,0.0026702269692923898
stockport,0.0002070822116380203,0.009345794392523364
massage,0.0004141644232760406,0.0013351134846461949
drops,0.0004141644232760406,0.0013351134846461949
6089,0.0002070822116380203,0.0026702269692923898
worth,0.0010354110581901014,0.018691588785046728
unnecessarily,0.0006212466349140609,0.0013351134846461949
customers,0.0002070822116380203,0.004005340453938585
notxt,0.0002070822116380203,0.004005340453938585
shrink,0.0004141644232760406,0.0013351134846461949
lap,0.0004141644232760406,0.0013351134846461949
problum,0.0004141644232760406,0.0013351134846461949
tampa,0.0020708221163802027,0.0013351134846461949
someonone,0.0002070822116380203,0.0026702269692923898
chit,0.0002070822116380203,0.0026702269692923898
juan,0.0006212466349140609,0.0013351134846461949
proze,0.0002070822116380203,0.0026702269692923898
pobox36504w45wq,0.0002070822116380203,0.00801068090787717
houseful,0.0004141644232760406,0.0013351134846461949
cheaper,0.0008283288465520812,0.004005340453938585
drink,0.003934562021122386,0.0013351134846461949
useless,0.0004141644232760406,0.0013351134846461949
kaitlyn,0.0004141644232760406,0.0013351134846461949
camry,0.0004141644232760406,0.0013351134846461949
taxi,0.0006212466349140609,0.0013351134846461949
haha,0.010354110581901015,0.0013351134846461949
workin,0.0016566576931041624,0.0013351134846461949
tired,0.002899150962932284,0.0013351134846461949
planned,0.0016566576931041624,0.0013351134846461949
82242,0.0002070822116380203,0.004005340453938585
mutations,0.0004141644232760406,0.0013351134846461949
box403,0.0002070822116380203,0.0026702269692923898
sheet,0.0004141644232760406,0.0013351134846461949
racal,0.0002070822116380203,0.0026702269692923898
adjustable,0.0004141644232760406,0.0013351134846461949
suffers,0.0004141644232760406,0.0013351134846461949
sweetheart,0.0006212466349140609,0.0013351134846461949
gibbs,0.0006212466349140609,0.0013351134846461949
barmed,0.0004141644232760406,0.0013351134846461949
67441233,0.0004141644232760406,0.0013351134846461949
88877,0.0002070822116380203,0.0026702269692923898
lk,0.0006212466349140609,0.0013351134846461949
dude,0.004762890867674467,0.0013351134846461949
prayrs,0.0004141644232760406,0.0013351134846461949
hmmm,0.002899150962932284,0.0013351134846461949
connections,0.0006212466349140609,0.0013351134846461949
social,0.0012424932698281218,0.0013351134846461949
jul,0.0002070822116380203,0.0026702269692923898
canname,0.0002070822116380203,0.0026702269692923898
shore,0.0006212466349140609,0.0013351134846461949
thet,0.0004141644232760406,0.0013351134846461949
ummmmmaah,0.0008283288465520812,0.0013351134846461949
message,0.013046179333195278,0.042723631508678236
hundreds,0.0004141644232760406,0.0013351134846461949
ecstasy,0.0004141644232760406,0.0013351134846461949
08712405022,0.0002070822116380203,0.004005340453938585
luvs,0.0006212466349140609,0.0013351134846461949
footbl,0.0004141644232760406,0.0013351134846461949
renewing,0.0002070822116380203,0.0026702269692923898
err,0.0004141644232760406,0.0013351134846461949
borderline,0.0004141644232760406,0.0013351134846461949
1da,0.0002070822116380203,0.0026702269692923898
wine,0.0024849865396562435,0.0013351134846461949
shesil,0.0008283288465520812,0.0013351134846461949
worse,0.0016566576931041624,0.0013351134846461949
sweater,0.0004141644232760406,0.0013351134846461949
dhorte,0.0004141644232760406,0.0013351134846461949
borrow,0.0006212466349140609,0.0013351134846461949
crossing,0.0004141644232760406,0.0013351134846461949
50rcvd,0.0002070822116380203,0.0026702269692923898
645,0.0004141644232760406,0.0013351134846461949
totally,0.0010354110581901014,0.0026702269692923898
1stone,0.0004141644232760406,0.0013351134846461949
ridden,0.0004141644232760406,0.0013351134846461949
myself,0.002277904328018223,0.0013351134846461949
nobbing,0.0004141644232760406,0.0013351134846461949
mens,0.0002070822116380203,0.0026702269692923898
collect,0.0012424932698281218,0.03204272363150868
spark,0.0004141644232760406,0.0013351134846461949
spent,0.0018637399047421825,0.0013351134846461949
ditto,0.0004141644232760406,0.0013351134846461949
outages,0.0004141644232760406,0.0013351134846461949
ve,0.017187823565955683,0.018691588785046728
simply,0.0008283288465520812,0.0053404539385847796
kickoff,0.0002070822116380203,0.004005340453938585
calculation,0.0006212466349140609,0.0013351134846461949
resizing,0.0004141644232760406,0.0013351134846461949
bb,0.0020708221163802027,0.0013351134846461949
